7,97653953,+,Gm45186,Rsf1,Rsf1os2
7,97656072,+,Gm45186,Rsf1,Rsf1os2
7,97664939,+,Rsf1,Rsf1os2
7,97667787,+,Rsf1,Rsf1os2
7,97667808,+,Rsf1,Rsf1os2
7,97668036,+,Rsf1,Rsf1os2
7,97668054,+,Rsf1,Rsf1os2
7,97673496,+,Rsf1,Rsf1os2
7,97684355,+,Rsf1,Rsf1os2
7,97684414,+,Rsf1,Rsf1os2
7,97684582,+,Rsf1,Rsf1os2
7,97703272,+,Clns1a
7,97703673,+,Clns1a
7,97703679,+,Clns1a
7,97704646,+,Clns1a
7,97715713,+,Clns1a
7,97717863,+,Clns1a
7,97717885,+,Clns1a
7,97824802,+,Pak1
7,97833104,+,Pak1
7,97887481,+,Pak1
7,97887915,+,Pak1
7,97887916,+,Pak1
7,97906513,+,Pak1
7,97906518,+,Pak1
7,97906531,+,Pak1
7,97907143,+,Pak1
7,97907168,+,Pak1
7,98184658,+,-
7,98184659,+,-
7,98205213,-,Acer3
7,98219492,-,Acer3
7,98219511,-,Acer3
7,98234447,-,Acer3
7,98243680,-,Acer3
7,98271071,-,Acer3
7,98279998,-,Acer3
7,98281468,-,Acer3
7,98281482,-,Acer3
7,98285218,-,Acer3
7,98288815,-,Acer3
7,98288821,-,Acer3
7,98288859,-,Acer3
7,98621185,-,Emsy
7,98624576,-,Emsy
7,98624579,-,Emsy
7,98624586,-,Emsy
7,98624592,-,Emsy
7,98624680,-,Emsy
7,98624685,-,Emsy
7,98624688,-,Emsy
7,98625005,-,Emsy
7,98625026,-,Emsy
7,98625106,-,Emsy
7,98651170,-,Emsy
7,98651174,-,Emsy
7,98660551,+,Emsy
7,98688307,-,Gm15506
7,98691154,-,Gm15506
7,98882665,-,Uvrag
7,98882683,-,Uvrag
7,98882684,-,Uvrag
7,98882704,-,Uvrag
7,98908623,-,Gm45187,Uvrag
7,99038017,-,Uvrag
7,99038089,-,Uvrag
7,99073739,-,Uvrag
7,99075815,-,Uvrag
7,99282150,+,Map6
7,99285867,+,Map6
7,99286381,+,Map6
7,99287825,+,Map6
7,99287841,+,Map6
7,99287846,+,Map6
7,99289109,+,Map6
7,99289119,+,Map6
7,99301552,+,Map6
7,99445186,+,Gdpd5
7,99447957,+,Gdpd5
7,99477587,-,Klhl35,Rps3,Snord15b
7,99574165,+,Arrb1,Gm44914
8,10260759,+,Myo16
8,10331441,+,Myo16
8,10331452,+,Myo16
8,10331461,+,Myo16
8,10331482,+,Myo16
8,10331543,+,Myo16
8,10332231,+,Myo16
8,10332308,+,Myo16
8,104232643,-,Tk2
8,104233989,-,Tk2
8,104245411,-,Tk2
8,104246772,-,Cklf,Tk2
8,104259948,+,Cklf
8,104260024,+,Cklf
8,104388604,-,Cmtm4
8,104410724,-,-
8,104417192,-,Dync1li2
8,104417215,-,Dync1li2
8,104424295,-,Dync1li2
8,104424300,-,Dync1li2
8,104424311,-,Dync1li2
8,104424312,-,Dync1li2
8,104424313,-,Dync1li2
8,104424314,-,Dync1li2
8,104424348,-,Dync1li2
8,104424349,-,Dync1li2
8,104425047,-,Dync1li2
8,104429678,-,Dync1li2
8,104454619,+,Terb1
8,10515617,+,Myo16
8,105177592,+,Cbfb,Gm22063
8,105227522,+,D230025D16Rik
8,105227540,+,D230025D16Rik
8,105227556,+,D230025D16Rik
8,105227597,+,D230025D16Rik
8,105236460,+,D230025D16Rik
8,105237389,+,D230025D16Rik
8,105237398,+,D230025D16Rik
8,105237681,+,D230025D16Rik
8,105237682,+,D230025D16Rik
8,105246062,+,D230025D16Rik
8,105311156,-,Elmo3,Gm27320,Lrrc29,Mir328
8,105314760,-,Elmo3,Lrrc29
8,105314761,-,Elmo3,Lrrc29
8,105314782,-,Elmo3,Lrrc29
8,105314816,-,Elmo3,Lrrc29
8,105317659,-,Lrrc29
8,105318431,-,Lrrc29
8,105333935,+,Fhod1,Tmem208
8,105333936,+,Fhod1,Tmem208
8,105334028,+,Fhod1,Tmem208
8,105334035,+,Fhod1,Tmem208
8,105334040,+,Fhod1,Tmem208
8,105334389,+,Fhod1,Tmem208
8,105334390,+,Fhod1,Tmem208
8,105334419,+,Fhod1,Tmem208
8,105334458,+,Fhod1,Tmem208
8,105365883,+,Slc9a5
8,105370010,+,Plekhg4,Slc9a5
8,105371261,+,Plekhg4,Slc9a5
8,105371275,+,Plekhg4,Slc9a5
8,105371276,+,Plekhg4,Slc9a5
8,105371624,+,Plekhg4,Slc9a5
8,105371784,+,Plekhg4,Slc9a5
8,105371848,+,Plekhg4,Slc9a5
8,105507765,-,Gm8838
8,105541050,-,Atp6v0d1
8,105541158,-,Atp6v0d1
8,105551641,-,Atp6v0d1
8,105551725,-,Atp6v0d1
8,105558013,-,Atp6v0d1
8,105560213,-,Atp6v0d1
8,105560225,-,Atp6v0d1
8,105561004,-,Atp6v0d1
8,105562072,-,Agrp,Atp6v0d1,Gm38250
8,105562220,-,Agrp,Atp6v0d1,Gm38250
8,105562222,-,Agrp,Atp6v0d1,Gm38250
8,105562223,-,Agrp,Atp6v0d1,Gm38250
8,105563000,-,Agrp,Atp6v0d1,Gm38250
8,105564859,-,Agrp,Atp6v0d1,Gm38250
8,105568713,+,Agrp,Atp6v0d1,Gm38250
8,105626918,-,Agrp,Gm5914,Ripor1
8,105629690,-,Agrp,Gm38384,Gm5914
8,105630831,-,Agrp,Gm38384,Gm5914
8,105632571,-,Agrp,Ctcf,Gm38384,Gm5914
8,105632588,-,Agrp,Ctcf,Gm38384,Gm5914
8,105632617,-,Agrp,Ctcf,Gm38384,Gm5914
8,105634850,-,Agrp,Ctcf,Gm38384,Gm5914
8,105649030,+,Ctcf
8,105649049,+,Ctcf
8,105653394,+,Ctcf
8,105655668,+,Ctcf,Gm5915
8,105655682,+,Ctcf,Gm5915
8,105655683,+,Ctcf,Gm5915
8,105658609,+,Ctcf,Gm5915
8,105658621,+,Ctcf,Gm5915
8,105658661,+,Ctcf,Gm5915
8,105668104,+,Ctcf
8,105669176,+,Ctcf
8,105669196,+,Ctcf
8,105685419,+,Carmil2,Ctcf
8,105711089,-,4933405L10Rik,Enkd1,Gfod2
8,105711094,-,4933405L10Rik,Enkd1,Gfod2
8,105711113,-,4933405L10Rik,Enkd1,Gfod2
8,105723825,-,Gfod2
8,105738359,-,Gfod2
8,105741028,-,Gfod2
8,105741352,-,Gfod2
8,105741390,-,Gfod2
8,105744942,-,Gfod2
8,105755169,-,Gfod2
8,105755221,-,Gfod2
8,105777358,-,Ranbp10
8,105777373,-,Ranbp10
8,105777407,-,Ranbp10
8,105777770,-,Ranbp10
8,105778710,-,Ranbp10
8,105780769,-,Ranbp10
8,105781435,-,Ranbp10
8,105781440,-,Ranbp10
8,105801368,-,Ranbp10
8,105824106,-,Ranbp10,Tsnaxip1
8,105862961,+,4930578M07Rik,Nutf2
8,105862962,+,4930578M07Rik,Nutf2
8,105865320,+,4930578M07Rik,Nutf2
8,105865349,+,4930578M07Rik,Nutf2
8,105865404,+,4930578M07Rik,Nutf2
8,105865407,+,4930578M07Rik,Nutf2
8,105866838,+,Nutf2
8,105902206,+,Pskh1
8,105904197,+,Pskh1
8,105904212,+,Pskh1
8,105904523,+,Pskh1
8,105909376,+,Pskh1
8,105909377,+,Pskh1
8,105915433,+,Pskh1
8,105915434,+,Pskh1
8,105916403,+,Pskh1
8,105922924,+,Pskh1
8,105922930,+,Pskh1
8,106013734,+,Ddx28,Dus2
8,106013773,+,Ddx28,Dus2
8,106029535,+,Dus2
8,106046686,+,Dus2
8,106047053,+,Dus2
8,106047054,+,Dus2
8,106047098,+,Dus2
8,106047111,+,Dus2
8,106049116,+,Dus2
8,106082326,+,Nfatc3
8,106087193,+,Nfatc3
8,106089152,+,Nfatc3
8,106089649,+,Nfatc3
8,106089653,+,Nfatc3
8,106089699,+,Nfatc3
8,106094743,+,Nfatc3
8,106097924,+,Nfatc3
8,106103492,+,Nfatc3
8,106103510,+,Nfatc3
8,106115393,+,Nfatc3
8,106119681,+,Nfatc3
8,106123586,+,Nfatc3
8,10612834,+,Myo16
8,10612866,+,Myo16
8,10612868,+,Myo16
8,10612869,+,Myo16
8,10612903,+,Myo16
8,106152455,+,Pla2g15
8,106181790,+,Slc7a6
8,106183533,+,Slc7a6
8,106187665,+,Slc7a6
8,106187829,+,Slc7a6
8,106187830,+,Slc7a6
8,106187854,+,Slc7a6
8,106187865,+,Slc7a6
8,106188209,+,Slc7a6
8,106188233,+,Slc7a6
8,106188235,+,Slc7a6
8,106188257,+,Slc7a6
8,106214394,+,Prmt7,Slc7a6os
8,106214410,+,Prmt7,Slc7a6os
8,106214418,+,Prmt7,Slc7a6os
8,106214772,+,Prmt7,Slc7a6os
8,106214774,+,Prmt7,Slc7a6os
8,106215311,+,Prmt7,Slc7a6os
8,106217584,+,Prmt7
8,106217587,+,Prmt7
8,106217613,+,Prmt7
8,106218301,+,Prmt7
8,106218314,+,Prmt7
8,10625088,+,Myo16
8,106275649,-,Gm26786,Smpd3
8,106275650,-,Gm26786,Smpd3
8,106275653,-,Gm26786,Smpd3
8,106303185,-,Gm10629,Gm26786,Smpd3
8,106303192,-,Gm10629,Gm26786,Smpd3
8,106303210,-,Gm10629,Gm26786,Smpd3
8,106303214,-,Gm10629,Gm26786,Smpd3
8,106330997,-,Gm26786,Smpd3
8,106422284,+,Gm26786,Zfp90
8,106704361,+,Tango6
8,106704578,+,Tango6
8,106704580,+,Tango6
8,106710045,+,Tango6
8,106715427,+,Tango6
8,106833604,+,Tango6
8,106866852,+,Has3
8,106866873,+,Has3
8,106899018,+,Utp4
8,106899910,+,Utp4
8,106899919,+,Utp4
8,106938120,+,Sntb2
8,106939516,+,Sntb2
8,106939534,+,Sntb2
8,106939538,+,Sntb2
8,106943678,+,Sntb2
8,106944232,+,Sntb2
8,106945731,+,Sntb2
8,106945732,+,Sntb2
8,106946196,+,Sntb2
8,106947630,+,Sntb2
8,106948535,+,Sntb2
8,106949693,+,Sntb2
8,106950273,+,Sntb2
8,106956562,+,Sntb2
8,106964597,+,Sntb2
8,106965633,+,Sntb2
8,106965645,+,Sntb2
8,106985117,+,Sntb2
8,106985124,+,Sntb2
8,106986349,+,Sntb2
8,106990655,+,Sntb2
8,106998205,+,Sntb2
8,107001322,+,Sntb2
8,107001335,+,Sntb2
8,107017795,+,Sntb2
8,107039311,-,Gm16209,Vps4a
8,107078814,-,Terf2
8,107086118,-,Terf2
8,107086147,-,Terf2
8,107086343,-,Terf2
8,107086747,-,Terf2
8,107088165,-,Terf2
8,107090389,-,Terf2
8,107091043,-,Mir7075,Terf2
8,107091927,-,Mir7075,Terf2
8,107091957,-,Mir7075,Terf2
8,107091958,-,Mir7075,Terf2
8,107091975,-,Mir7075,Terf2
8,107091980,-,Mir7075,Terf2
8,107092157,-,Mir7075,Terf2
8,107092169,-,Mir7075,Terf2
8,107092176,-,Mir7075,Terf2
8,107092195,-,Mir7075,Terf2
8,107163288,+,Cyb5b
8,107170605,+,Cyb5b
8,107170622,+,Cyb5b
8,107171123,+,Cyb5b
8,107171175,+,Cyb5b
8,107175924,+,Cyb5b
8,107175929,+,Cyb5b
8,107175949,+,Cyb5b
8,107178327,+,Cyb5b
8,107297648,+,Nfat5
8,107297662,+,Nfat5
8,107297672,+,Nfat5
8,107297955,+,Nfat5
8,107303663,+,Nfat5
8,107303665,+,Nfat5
8,107305010,+,Nfat5
8,107306858,+,Nfat5
8,107307217,+,Nfat5
8,107309040,+,Nfat5
8,107309277,+,Nfat5
8,107322196,+,Nfat5
8,107322344,+,Nfat5
8,107331393,+,Nfat5
8,107333236,+,Nfat5
8,107333302,+,Nfat5
8,107335105,+,Nfat5
8,107335106,+,Nfat5
8,107335594,+,Nfat5
8,107340228,+,Nfat5
8,107340293,+,Nfat5
8,107345695,+,Nfat5
8,107345708,+,Nfat5
8,107350012,+,Nfat5
8,107350046,+,Nfat5
8,107350048,+,Nfat5
8,107350077,+,Nfat5
8,107350236,+,Nfat5
8,107350285,+,Nfat5
8,107350299,+,Nfat5
8,107350324,+,Nfat5
8,107350330,+,Nfat5
8,107351269,+,Nfat5
8,107359256,+,Nfat5
8,107362637,+,Nfat5
8,107363270,+,Nfat5
8,107363276,+,Nfat5
8,107363300,+,Nfat5
8,107363339,+,Nfat5
8,107410422,-,Nob1
8,107417452,-,Nob1
8,107417872,-,Nob1
8,107421841,-,Nob1
8,107423530,-,Nob1
8,107424220,-,Nob1
8,107424229,-,Nob1
8,107424258,-,Nob1
8,107424305,-,Nob1
8,107424306,-,Nob1
8,107446880,+,Gm45900,Wwp2
8,107458905,+,Wwp2
8,107462275,+,Wwp2
8,108342410,+,Zfhx3
8,108406898,+,Zfhx3
8,108406956,+,Zfhx3
8,109664905,-,Pkd1l3
8,109673378,-,Ist1,Pkd1l3
8,109673422,-,Ist1,Pkd1l3
8,109688630,-,Ist1
8,109689820,-,Ist1
8,109714399,+,Zfp821
8,109714400,+,Zfp821
8,109714852,+,Zfp821
8,109715484,+,Zfp821
8,109725529,-,Atxn1l,Zfp821
8,109783432,+,Ap1g1
8,109783447,+,Ap1g1
8,109783777,+,Ap1g1
8,109785089,+,Ap1g1
8,109801318,+,Ap1g1
8,109814260,+,Ap1g1
8,109838210,+,Ap1g1,Gm25321,Snord71
8,109838585,+,Ap1g1,Gm25321,Snord71
8,109842112,+,Ap1g1,Gm25321,Snord71
8,109842115,+,Ap1g1,Gm25321,Snord71
8,109842427,+,Ap1g1,Gm25321,Snord71
8,109853846,+,Ap1g1
8,109853847,+,Ap1g1
8,109856220,+,Ap1g1,Gm17344
8,109856221,+,Ap1g1,Gm17344
8,109870803,+,Gm17344,Phlpp2
8,109877844,+,Phlpp2
8,109878887,+,Phlpp2
8,109878907,+,Phlpp2
8,109884213,+,Phlpp2
8,109885567,+,Phlpp2
8,109885574,+,Phlpp2
8,109885689,+,Phlpp2
8,109905827,+,Phlpp2
8,110176037,+,-
8,11022963,+,9530052E02Rik
8,11022981,+,9530052E02Rik
8,11024510,+,9530052E02Rik
8,11024539,+,9530052E02Rik
8,110685845,+,Vac14
8,110832122,-,Sf3b3
8,110832123,-,Sf3b3
8,110832129,-,Sf3b3
8,110832130,-,Sf3b3
8,110832131,-,Sf3b3
8,110832651,-,Sf3b3
8,110832672,-,Sf3b3
8,110859401,+,Cog4,Gm26816
8,110859444,+,Cog4,Gm26816
8,110859447,+,Cog4,Gm26816
8,110859448,+,Cog4,Gm26816
8,110859461,+,Cog4,Gm26816
8,110859531,+,Cog4,Gm26816
8,110859534,+,Cog4,Gm26816
8,110859538,+,Cog4,Gm26816
8,110859539,+,Cog4,Gm26816
8,110860176,+,Cog4,Gm26816
8,110861797,+,Cog4,Gm26816
8,110861820,+,Cog4,Gm26816
8,110861960,+,Cog4,Gm26816
8,110861973,+,Cog4,Gm26816
8,110862502,+,Cog4,Gm26816
8,110862511,+,Cog4,Gm26816
8,110862518,+,Cog4,Gm26816
8,110862545,+,Cog4,Gm26816
8,110862562,+,Cog4,Gm26816
8,110862563,+,Cog4,Gm26816
8,110867457,+,Cog4,Gm26816
8,110874361,+,Cog4,Gm26816
8,110874370,+,Cog4,Gm26816
8,110875936,+,Cog4,Gm26816
8,110875937,+,Cog4,Gm26816
8,110877841,+,Cog4,Fuk,Gm26816
8,110878503,+,Cog4,Fuk,Gm26816
8,110878525,+,Cog4,Fuk,Gm26816
8,110878526,+,Cog4,Fuk,Gm26816
8,110878539,+,Cog4,Fuk,Gm26816
8,110878540,+,Cog4,Fuk,Gm26816
8,110878550,+,Cog4,Fuk,Gm26816
8,110878553,+,Cog4,Fuk,Gm26816
8,110878565,+,Cog4,Fuk,Gm26816
8,110878568,+,Cog4,Fuk,Gm26816
8,110892823,-,Fuk,Gm26816
8,110897781,-,Fuk,Gm26816
8,110897794,-,Fuk,Gm26816
8,110897817,-,Fuk,Gm26816
8,110898151,-,Fuk,Gm26816
8,110900230,-,Fuk,Gm26816
8,110931200,+,Gm26816,St3gal2
8,110933000,+,Gm26816,St3gal2
8,110938004,+,Gm26816,St3gal2
8,110945251,+,Gm26816,St3gal2
8,110945300,+,Gm26816,St3gal2
8,110946971,+,St3gal2
8,110954263,+,St3gal2
8,110954267,+,St3gal2
8,110962976,+,St3gal2
8,110962977,+,St3gal2
8,110962984,+,St3gal2
8,110966276,+,St3gal2
8,110975719,+,Ddx19a,St3gal2
8,110981153,+,Ddx19a
8,110981166,+,Ddx19a
8,110983327,-,Ddx19a
8,110983333,-,Ddx19a
8,110983335,+,Ddx19a
8,110983351,-,Ddx19a
8,110983368,-,Ddx19a
8,110989371,-,Ddx19a
8,110994120,-,Ddx19a
8,111014247,-,Ddx19b,Mir3473d
8,111016427,-,Ddx19b,Mir3473d
8,111016457,-,Ddx19b,Mir3473d
8,111016522,-,Ddx19b,Mir3473d
8,111016553,-,Ddx19b,Mir3473d
8,111038155,+,Aars,Gm24103
8,111038303,+,Aars,Gm24103
8,111102492,+,Pdpr
8,111102497,+,Pdpr
8,111102509,+,Pdpr
8,111108283,+,Pdpr
8,111119211,+,Pdpr
8,111119496,+,Pdpr
8,111127354,-,9430091E24Rik,Pdpr
8,111127363,-,9430091E24Rik,Pdpr
8,111129817,-,9430091E24Rik,Pdpr
8,111130625,-,9430091E24Rik,Pdpr
8,111130633,-,9430091E24Rik,Pdpr
8,111130635,+,9430091E24Rik,Pdpr
8,111130638,-,9430091E24Rik,Pdpr
8,111130639,+,9430091E24Rik,Pdpr
8,111130644,-,9430091E24Rik,Pdpr
8,111130645,+,9430091E24Rik,Pdpr
8,111130646,+,9430091E24Rik,Pdpr
8,111130666,-,9430091E24Rik,Pdpr
8,111130695,-,9430091E24Rik,Pdpr
8,111130701,-,9430091E24Rik,Pdpr
8,111131515,-,9430091E24Rik,Pdpr
8,111131516,-,9430091E24Rik,Pdpr
8,111131522,-,9430091E24Rik,Pdpr
8,111131526,-,9430091E24Rik,Pdpr
8,111131534,-,9430091E24Rik,Pdpr
8,111131535,-,9430091E24Rik,Pdpr
8,111131542,-,9430091E24Rik,Pdpr
8,111132671,-,9430091E24Rik,Pdpr
8,111132694,-,9430091E24Rik,Pdpr
8,111132802,-,9430091E24Rik,Pdpr
8,111144393,-,9430091E24Rik
8,111166918,-,Glg1
8,111166928,-,Glg1
8,111166933,-,Glg1
8,111166944,-,Glg1
8,111167312,-,Glg1
8,111167313,-,Glg1
8,111167316,-,Glg1
8,111167326,-,Glg1
8,111169796,-,Glg1
8,111184896,-,Glg1
8,111184901,-,Glg1
8,111187299,-,Glg1
8,111196217,-,Glg1,Gm23193
8,111203825,-,Glg1
8,111219142,-,Glg1
8,111220059,-,Glg1
8,111220074,-,Glg1
8,111231195,-,Glg1
8,111231292,-,Glg1
8,111232037,-,Glg1
8,111232066,-,Glg1
8,111232551,-,Glg1
8,111235984,-,Glg1
8,111240598,-,Glg1
8,111241698,-,Glg1
8,111243088,-,Glg1
8,111245708,-,Glg1
8,111245884,-,Glg1
8,111245923,-,Glg1
8,111247747,-,Glg1
8,111254862,-,Glg1
8,111254871,-,Glg1
8,111254872,-,Glg1
8,111255176,-,Glg1
8,111255189,-,Glg1
8,111255233,-,Glg1
8,111257488,-,Glg1
8,111257505,-,Glg1
8,111280303,-,Rfwd3
8,111280912,-,Rfwd3
8,111286741,-,Rfwd3
8,111287616,-,Rfwd3
8,111287635,-,Rfwd3
8,111293312,-,Rfwd3
8,111341853,-,Fa2h,Mlkl
8,111341903,-,Fa2h,Mlkl
8,111341928,-,Fa2h,Mlkl
8,111341970,-,Fa2h,Mlkl
8,111342363,-,Fa2h,Mlkl
8,111342388,-,Fa2h,Mlkl
8,111342434,-,Fa2h,Mlkl
8,111342478,-,Fa2h,Mlkl
8,111342481,-,Fa2h,Mlkl
8,111360091,-,Fa2h
8,111383458,-,Fa2h
8,111388059,-,Fa2h
8,111388071,-,Fa2h
8,111388106,-,Fa2h
8,111388107,-,Fa2h
8,111389339,-,Fa2h
8,111389347,-,Fa2h
8,111460194,-,Wdr59
8,111475432,-,Wdr59
8,111490626,-,Wdr59
8,111515893,-,Wdr59
8,111517728,-,Wdr59
8,111517762,-,Wdr59
8,111518964,-,Wdr59
8,111521232,-,Wdr59
8,111542552,+,Znrf1
8,111542557,+,Znrf1
8,111542874,+,Znrf1
8,111542883,+,Znrf1
8,111542887,+,Znrf1
8,111542957,+,Znrf1
8,111544813,+,Znrf1
8,111545675,+,Znrf1
8,111545676,+,Znrf1
8,111545681,+,Znrf1
8,111547851,+,Znrf1
8,111548755,+,Znrf1
8,111549193,+,Znrf1
8,111551026,+,Znrf1
8,111551088,+,Znrf1
8,111551629,+,Znrf1
8,111552401,+,Znrf1
8,111552416,+,Znrf1
8,111552480,+,Znrf1
8,111552531,+,Znrf1
8,111552535,+,Znrf1
8,111553068,+,Znrf1
8,111553069,+,Znrf1
8,111553090,+,Znrf1
8,111553093,+,Znrf1
8,111553107,+,Znrf1
8,111553108,+,Znrf1
8,111553114,+,Znrf1
8,111553115,+,Znrf1
8,111553141,+,Znrf1
8,111553200,+,Znrf1
8,111553217,+,Znrf1
8,111553223,+,Znrf1
8,111553433,+,Znrf1
8,111556121,+,Znrf1
8,111559464,+,Znrf1
8,111575334,+,Znrf1
8,111578369,+,Znrf1
8,111578374,+,Znrf1
8,111578392,+,Znrf1
8,111578405,+,Znrf1
8,111579810,+,Znrf1
8,111579830,+,Znrf1
8,111582142,+,Znrf1
8,111582147,+,Znrf1
8,111583352,+,Znrf1
8,111583381,+,Znrf1
8,111584384,+,Znrf1
8,111584389,+,Znrf1
8,111584444,+,Znrf1
8,111586549,+,Znrf1
8,111586562,+,Znrf1
8,111586573,+,Znrf1
8,111592927,+,Znrf1
8,111598702,+,Znrf1
8,111599308,+,Znrf1
8,111600561,+,Znrf1
8,111601021,+,Znrf1
8,111601045,+,Znrf1
8,111606156,+,Znrf1
8,111606167,+,Znrf1
8,111607729,+,Znrf1
8,111607859,+,Znrf1
8,111620923,+,Ldhd,Znrf1
8,111663820,+,Zfp1
8,111665273,+,Zfp1
8,111665279,+,Zfp1
8,111665292,+,Zfp1
8,111665888,+,Zfp1
8,111668135,+,Zfp1
8,111675324,+,Zfp1
8,111707753,-,Bcar1
8,111708803,-,Bcar1
8,111708804,-,Bcar1
8,111719555,-,Bcar1
8,111719585,-,Bcar1
8,111719595,-,Bcar1
8,111728891,-,Bcar1
8,111741571,-,Bcar1
8,111772858,-,Cfdp1
8,111772958,-,Cfdp1
8,111772978,-,Cfdp1
8,111773035,-,Cfdp1
8,111773041,-,Cfdp1
8,111773048,-,Cfdp1
8,111778150,-,Cfdp1
8,111802050,-,Cfdp1
8,111813766,-,Cfdp1
8,111814190,-,Cfdp1
8,111819763,-,Cfdp1
8,111826538,-,Cfdp1
8,111829974,-,Cfdp1
8,111830000,-,Cfdp1
8,111830068,-,Cfdp1
8,111830086,-,Cfdp1
8,111831090,-,Cfdp1
8,111837232,-,Cfdp1
8,111837261,-,Cfdp1
8,111837262,-,Cfdp1
8,111838933,-,Cfdp1
8,111843724,-,Cfdp1
8,111844096,-,Cfdp1
8,111844106,-,Cfdp1
8,111917737,-,Tmem231
8,111917822,-,Tmem231
8,111917843,-,Tmem231
8,111922227,-,Tmem231
8,111922530,-,Tmem231
8,111922531,-,Tmem231
8,111922868,-,Tmem231
8,111922886,-,Tmem231
8,111923901,-,Tmem231
8,111923918,-,Tmem231
8,111927747,-,Tmem231
8,111927769,-,Tmem231
8,111930439,-,Tmem231
8,111943604,+,Gabarapl2
8,111943761,+,Gabarapl2
8,111946270,+,Gabarapl2
8,111946273,+,Gabarapl2
8,111955607,+,Gabarapl2
8,111958185,+,Gabarapl2
8,111958190,+,Gabarapl2
8,111969548,-,Adat1
8,111969566,-,Adat1
8,111974817,-,Adat1
8,111974929,-,Adat1
8,111979697,-,Adat1
8,111980922,-,Adat1
8,111980981,-,Adat1
8,111991223,-,Adat1,Kars
8,112595180,+,Cntnap4
8,112595285,+,Cntnap4
8,112622375,+,Cntnap4
8,11266027,-,Col4a1
8,11266033,-,Col4a1
8,11266051,-,Col4a1
8,11266054,-,Col4a1
8,11266057,-,Col4a1
8,11266058,-,Col4a1
8,11266059,-,Col4a1
8,11266075,-,Col4a1
8,11266092,-,Col4a1
8,11266430,-,Col4a1
8,11266450,-,Col4a1
8,11266460,-,Col4a1
8,11266502,-,Col4a1
8,112741958,+,Cntnap4
8,112741982,+,Cntnap4
8,112744140,+,Cntnap4
8,112744161,+,Cntnap4
8,112744169,+,Cntnap4
8,112825604,+,Cntnap4
8,112873377,+,Cntnap4
8,113071860,+,Gm10280
8,113071879,+,Gm10280
8,113076564,+,Gm10280
8,113768627,-,Adamts18
8,113769902,-,Adamts18
8,113810791,-,Adamts18
8,113812882,-,Adamts18
8,113812909,-,Adamts18
8,113815120,-,Adamts18
8,113815126,-,Adamts18
8,114293418,+,Vat1l
8,114297565,+,Vat1l
8,114308279,+,Vat1l
8,114308319,+,Vat1l
8,114311888,+,Vat1l
8,114311893,+,Vat1l
8,114313573,+,Vat1l
8,114313577,+,Vat1l
8,114334983,+,Vat1l
8,114334988,+,Vat1l
8,114335046,+,Vat1l
8,114335075,+,Vat1l
8,114381207,+,-
8,114381639,+,-
8,114475840,+,Wwox
8,114542437,+,Wwox
8,114542476,+,Wwox
8,114736378,+,Wwox
8,114756332,+,Wwox
8,114797523,+,Wwox
8,114797546,+,Wwox
8,114835789,+,Wwox
8,114885799,+,Wwox
8,114885812,+,Wwox
8,114885831,+,Wwox
8,114885840,+,Wwox
8,114888362,+,Wwox
8,114888363,+,Wwox
8,114888364,+,Wwox
8,114891056,+,Wwox
8,114891294,+,Wwox
8,114902429,+,Wwox
8,114920810,+,Wwox
8,114920856,+,Wwox
8,114920870,+,Wwox
8,114929249,+,Wwox
8,114929308,+,Wwox
8,114931251,+,Wwox
8,114934007,+,Wwox
8,114934040,+,Wwox
8,114940835,+,Wwox
8,114940845,+,Wwox
8,114952332,+,Wwox
8,114952343,+,Wwox
8,114952348,+,Wwox
8,114952353,+,Wwox
8,114952361,+,Wwox
8,114952365,+,Wwox
8,114981208,+,Wwox
8,114996537,+,Wwox
8,115011590,+,Wwox
8,115028975,+,Wwox
8,115028980,+,Wwox
8,115054547,+,Gm22556,Wwox
8,115054578,+,Gm22556,Wwox
8,115055177,+,Gm22556,Wwox
8,115055187,+,Gm22556,Wwox
8,115055188,+,Gm22556,Wwox
8,115055190,+,Gm22556,Wwox
8,115055205,+,Gm22556,Wwox
8,115055220,+,Gm22556,Wwox
8,115055944,+,Gm22556,Wwox
8,115055951,+,Gm22556,Wwox
8,115055952,+,Gm22556,Wwox
8,115055968,+,Gm22556,Wwox
8,115058095,+,Wwox
8,115058411,+,Wwox
8,115063357,+,Wwox
8,115072490,+,Wwox
8,115073248,+,Wwox
8,115073513,+,Wwox
8,115073525,+,Wwox
8,115073530,+,Wwox
8,115074492,+,Wwox
8,115074497,+,Wwox
8,115074503,+,Wwox
8,115074509,+,Wwox
8,11508107,+,Naxd
8,11510608,+,Cars2,Naxd
8,11510652,-,Cars2,Naxd
8,11510659,+,Cars2,Naxd
8,11510994,+,Cars2,Naxd
8,115157123,+,Wwox
8,115173215,+,Wwox
8,115359745,-,-
8,115365572,-,-
8,115366716,-,-
8,11549014,-,Cars2
8,11549025,-,Cars2
8,11549026,-,Cars2
8,11549031,-,Cars2
8,11549033,-,Cars2
8,11549065,-,Cars2
8,11549635,-,Cars2
8,11549651,-,Cars2
8,11549653,-,Cars2
8,11549658,-,Cars2
8,11549662,-,Cars2
8,11549663,-,Cars2
8,11549664,-,Cars2
8,115536079,-,-
8,115538058,-,-
8,115580163,-,-
8,115593336,-,4930488N15Rik,Gm23677
8,11560476,+,Ing1
8,115616370,-,-
